order_id,order_date,customer_id,customer_type,product_name,category,unit_price,quantity,revenue,channel,device,region,returned,return_reason,month,month_name,week,weekday,is_returned
ORD-9403,2025-03-20,CUST-0559,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,Midwest,No,,3,March,12,Thursday,False
ORD-2755,2025-01-18,CUST-1727,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Desktop,Northeast,No,,1,January,3,Saturday,False
ORD-8542,2025-03-12,CUST-0736,Returning,Canvas Weekender Bag,Accessories,59.99,2,119.98,Organic Search,Desktop,Northeast,No,,3,March,11,Wednesday,False
ORD-5745,2025-02-14,CUST-1970,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Southwest,No,,2,February,7,Friday,False
ORD-2444,2025-01-15,CUST-1262,New,Woven Market Tote,Accessories,18.0,1,18.0,Paid Social,Mobile,West,No,,1,January,3,Wednesday,False
ORD-8918,2025-03-16,CUST-2472,New,Merino Crew Sweater,Apparel,69.0,2,138.0,Email,Mobile,Southeast,No,,3,March,11,Sunday,False
ORD-6528,2025-02-21,CUST-0868,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,Southeast,No,,2,February,8,Friday,False
ORD-8717,2025-03-14,CUST-1864,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,3,48.0,Organic Search,Tablet,Southwest,No,,3,March,11,Friday,False
ORD-4147,2025-01-31,CUST-0581,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Desktop,Southwest,No,,1,January,5,Friday,False
ORD-2311,2025-01-14,CUST-0253,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,Southeast,No,,1,January,3,Tuesday,False
ORD-8393,2025-03-11,CUST-0247,Returning,Stoneware Mug Set,Home & Kitchen,34.0,3,102.0,Organic Search,Desktop,Northeast,No,,3,March,11,Tuesday,False
ORD-10149,2025-03-26,CUST-1807,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Tablet,Northeast,No,,3,March,13,Wednesday,False
ORD-5049,2025-02-10,CUST-1646,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Mobile,Southeast,No,,2,February,7,Monday,False
ORD-2100,2025-01-11,CUST-0926,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Desktop,Midwest,No,,1,January,2,Saturday,False
ORD-1091,2025-01-01,CUST-1419,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,Southwest,No,,1,January,1,Wednesday,False
ORD-1176,2025-01-02,CUST-0072,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Tablet,West,No,,1,January,1,Thursday,False
ORD-8753,2025-03-14,CUST-0003,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Mobile,Southwest,No,,3,March,11,Friday,False
ORD-8892,2025-03-15,CUST-1274,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Email,Tablet,West,No,,3,March,11,Saturday,False
ORD-3819,2025-01-28,CUST-1407,New,Canvas Weekender Bag,Accessories,59.99,2,119.98,Direct,Desktop,West,No,,1,January,5,Tuesday,False
ORD-1633,2025-01-07,CUST-0714,Returning,Oversized Linen Tee,Apparel,24.0,2,48.0,Paid Social,Tablet,Midwest,No,,1,January,2,Tuesday,False
ORD-9979,2025-03-25,CUST-0171,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Email,Mobile,Midwest,No,,3,March,13,Tuesday,False
ORD-7027,2025-02-26,CUST-0567,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Paid Social,Mobile,Northeast,Yes,Not as described,2,February,9,Wednesday,True
ORD-8510,2025-03-12,CUST-2101,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Paid Social,Desktop,West,No,,3,March,11,Wednesday,False
ORD-9094,2025-03-17,CUST-0619,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Mobile,Northeast,No,,3,March,12,Monday,False
ORD-5989,2025-02-16,CUST-2405,New,Oversized Linen Tee,Apparel,24.0,3,72.0,Paid Social,Mobile,Northeast,No,,2,February,7,Sunday,False
ORD-6669,2025-02-23,CUST-1859,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,West,Yes,Not as described,2,February,8,Sunday,True
ORD-1280,2025-01-03,CUST-1091,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Midwest,No,,1,January,1,Friday,False
ORD-1907,2025-01-09,CUST-0619,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,Northeast,Yes,Not as described,1,January,2,Thursday,True
ORD-5914,2025-02-16,CUST-0992,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Desktop,Southwest,No,,2,February,7,Sunday,False
ORD-1249,2025-01-03,CUST-0706,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Tablet,West,No,,1,January,1,Friday,False
ORD-9643,2025-03-22,CUST-1984,New,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Desktop,Midwest,No,,3,March,12,Saturday,False
ORD-1866,2025-01-09,CUST-2074,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Mobile,Southeast,No,,1,January,2,Thursday,False
ORD-1515,2025-01-06,CUST-0513,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,Midwest,No,,1,January,2,Monday,False
ORD-5995,2025-02-16,CUST-0775,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Tablet,West,No,,2,February,7,Sunday,False
ORD-9682,2025-03-22,CUST-1772,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Email,Desktop,Midwest,No,,3,March,12,Saturday,False
ORD-4173,2025-02-01,CUST-0968,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,Northeast,No,,2,February,5,Saturday,False
ORD-6442,2025-02-20,CUST-1360,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Desktop,Southwest,No,,2,February,8,Thursday,False
ORD-5569,2025-02-13,CUST-1873,New,Leather Card Wallet,Accessories,25.0,1,25.0,Referral,Desktop,Southeast,No,,2,February,7,Thursday,False
ORD-4458,2025-02-04,CUST-0687,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Email,Mobile,Northeast,Yes,Not as described,2,February,6,Tuesday,True
ORD-9815,2025-03-24,CUST-0434,Returning,Canvas Weekender Bag,Accessories,59.99,2,119.98,Referral,Desktop,Midwest,No,,3,March,13,Monday,False
ORD-3652,2025-01-27,CUST-0697,Returning,Linen Joggers - Slate,Apparel,32.0,3,96.0,Email,Desktop,Midwest,No,,1,January,5,Monday,False
ORD-1857,2025-01-09,CUST-1693,New,Woven Market Tote,Accessories,18.0,2,36.0,Paid Social,Desktop,West,No,,1,January,2,Thursday,False
ORD-2582,2025-01-16,CUST-2056,New,Ribbed Beanie,Apparel,22.0,3,66.0,Referral,Mobile,West,No,,1,January,3,Thursday,False
ORD-2992,2025-01-20,CUST-2184,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Organic Search,Mobile,West,No,,1,January,4,Monday,False
ORD-9531,2025-03-21,CUST-2418,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Direct,Mobile,West,No,,3,March,12,Friday,False
ORD-7219,2025-02-28,CUST-1526,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Email,Mobile,Southeast,No,,2,February,9,Friday,False
ORD-9043,2025-03-17,CUST-1987,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Direct,Desktop,West,No,,3,March,12,Monday,False
ORD-8744,2025-03-14,CUST-1490,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,Northeast,No,,3,March,11,Friday,False
ORD-3270,2025-01-23,CUST-0246,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Referral,Desktop,Midwest,No,,1,January,4,Thursday,False
ORD-6728,2025-02-24,CUST-1471,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,,2,February,9,Monday,False
ORD-7180,2025-02-28,CUST-0235,Returning,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Mobile,Southeast,No,,2,February,9,Friday,False
ORD-3121,2025-01-21,CUST-1596,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Direct,Mobile,Northeast,No,,1,January,4,Tuesday,False
ORD-1646,2025-01-07,CUST-0058,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Tablet,West,No,,1,January,2,Tuesday,False
ORD-1068,2025-01-01,CUST-0147,Returning,Ribbed Beanie,Apparel,22.0,2,44.0,Paid Social,Tablet,Midwest,No,,1,January,1,Wednesday,False
ORD-6219,2025-02-18,CUST-1976,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Southeast,No,,2,February,8,Tuesday,False
ORD-5833,2025-02-15,CUST-0542,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Paid Social,Tablet,Midwest,No,,2,February,7,Saturday,False
ORD-4933,2025-02-09,CUST-1724,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,Northeast,No,,2,February,6,Sunday,False
ORD-9844,2025-03-24,CUST-0218,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Direct,Mobile,Midwest,No,,3,March,13,Monday,False
ORD-5982,2025-02-16,CUST-0109,Returning,Canvas Weekender Bag,Accessories,59.99,3,179.97,Organic Search,Mobile,West,No,,2,February,7,Sunday,False
ORD-10459,2025-03-29,CUST-0247,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Referral,Desktop,Midwest,No,,3,March,13,Saturday,False
ORD-3563,2025-01-26,CUST-0188,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Mobile,Southeast,No,,1,January,4,Sunday,False
ORD-3383,2025-01-24,CUST-0586,Returning,Oversized Linen Tee,Apparel,24.0,3,72.0,Direct,Desktop,Southwest,No,,1,January,4,Friday,False
ORD-7774,2025-03-05,CUST-1137,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,Southeast,No,,3,March,10,Wednesday,False
ORD-8871,2025-03-15,CUST-0541,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Paid Social,Desktop,Midwest,No,,3,March,11,Saturday,False
ORD-2997,2025-01-20,CUST-1024,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Mobile,Southeast,No,,1,January,4,Monday,False
ORD-4285,2025-02-02,CUST-0738,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Paid Social,Desktop,Southwest,No,,2,February,5,Sunday,False
ORD-9145,2025-03-18,CUST-0501,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Desktop,West,No,,3,March,12,Tuesday,False
ORD-1968,2025-01-10,CUST-1824,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Mobile,West,No,,1,January,2,Friday,False
ORD-4664,2025-02-06,CUST-1288,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Mobile,Northeast,Yes,Wrong size,2,February,6,Thursday,True
ORD-6747,2025-02-24,CUST-1815,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Tablet,Northeast,No,,2,February,9,Monday,False
ORD-3093,2025-01-21,CUST-1976,New,Ribbed Beanie,Apparel,22.0,2,44.0,Organic Search,Mobile,Southwest,No,,1,January,4,Tuesday,False
ORD-6318,2025-02-19,CUST-1713,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Mobile,West,No,,2,February,8,Wednesday,False
ORD-2691,2025-01-17,CUST-2377,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Email,Desktop,Midwest,Yes,Changed mind,1,January,3,Friday,True
ORD-4618,2025-02-05,CUST-2291,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Midwest,No,,2,February,6,Wednesday,False
ORD-1361,2025-01-04,CUST-1253,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Desktop,Northeast,No,,1,January,1,Saturday,False
ORD-4791,2025-02-07,CUST-0840,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Email,Mobile,Southeast,No,,2,February,6,Friday,False
ORD-3608,2025-01-26,CUST-1412,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Paid Social,Desktop,West,No,,1,January,4,Sunday,False
ORD-7269,2025-03-01,CUST-0888,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,Northeast,No,,3,March,9,Saturday,False
ORD-2948,2025-01-20,CUST-0719,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Midwest,Yes,Defective,1,January,4,Monday,True
ORD-7448,2025-03-03,CUST-1926,New,Merino Crew Sweater,Apparel,69.0,3,207.0,Email,Mobile,Southwest,No,,3,March,10,Monday,False
ORD-5658,2025-02-14,CUST-0736,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Mobile,Southeast,No,,2,February,7,Friday,False
ORD-7771,2025-03-05,CUST-2396,New,Leather Card Wallet,Accessories,25.0,2,50.0,Direct,Mobile,Northeast,No,,3,March,10,Wednesday,False
ORD-2533,2025-01-16,CUST-1669,New,Woven Market Tote,Accessories,18.0,1,18.0,Referral,Tablet,Midwest,No,,1,January,3,Thursday,False
ORD-2090,2025-01-11,CUST-1700,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,Southeast,No,,1,January,2,Saturday,False
ORD-1797,2025-01-08,CUST-0003,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Mobile,Southwest,Yes,Wrong size,1,January,2,Wednesday,True
ORD-8056,2025-03-08,CUST-1508,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Mobile,Northeast,Yes,Changed mind,3,March,10,Saturday,True
ORD-6313,2025-02-19,CUST-0171,Returning,Merino Crew Sweater,Apparel,69.0,2,138.0,Email,Mobile,Southeast,No,,2,February,8,Wednesday,False
ORD-9987,2025-03-25,CUST-1363,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Midwest,No,,3,March,13,Tuesday,False
ORD-3735,2025-01-28,CUST-1459,New,Merino Crew Sweater,Apparel,69.0,2,138.0,Organic Search,Mobile,Northeast,No,,1,January,5,Tuesday,False
ORD-6346,2025-02-20,CUST-2014,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Northeast,No,,2,February,8,Thursday,False
ORD-10293,2025-03-28,CUST-0544,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,Southeast,No,,3,March,13,Friday,False
ORD-8412,2025-03-11,CUST-0167,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,Northeast,No,,3,March,11,Tuesday,False
ORD-1424,2025-01-04,CUST-0921,New,Brass Key Hook,Home & Kitchen,14.0,2,28.0,Organic Search,Mobile,West,No,,1,January,1,Saturday,False
ORD-2990,2025-01-20,CUST-0090,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Organic Search,Desktop,Southwest,No,,1,January,4,Monday,False
ORD-1422,2025-01-04,CUST-2074,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Paid Social,Desktop,Northeast,No,,1,January,1,Saturday,False
ORD-2903,2025-01-20,CUST-1887,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Email,Mobile,Midwest,No,,1,January,4,Monday,False
ORD-4781,2025-02-07,CUST-0433,Returning,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Organic Search,Mobile,Southeast,No,,2,February,6,Friday,False
ORD-2023,2025-01-10,CUST-2458,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Mobile,Southwest,Yes,Not as described,1,January,2,Friday,True
ORD-6523,2025-02-21,CUST-0738,Returning,Linen Joggers - Slate,Apparel,32.0,3,96.0,Email,Mobile,Southeast,No,,2,February,8,Friday,False
ORD-6270,2025-02-19,CUST-0656,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,West,No,,2,February,8,Wednesday,False
ORD-5748,2025-02-14,CUST-0848,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Mobile,West,No,,2,February,7,Friday,False
ORD-4513,2025-02-04,CUST-0088,Returning,Canvas Weekender Bag,Accessories,59.99,3,179.97,Direct,Mobile,Southwest,Yes,Not as described,2,February,6,Tuesday,True
ORD-5752,2025-02-14,CUST-0118,Returning,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Paid Social,Mobile,Midwest,No,,2,February,7,Friday,False
ORD-8818,2025-03-14,CUST-0395,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Desktop,Midwest,No,,3,March,11,Friday,False
ORD-1169,2025-01-02,CUST-1551,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,3,48.0,Organic Search,Desktop,West,No,,1,January,1,Thursday,False
ORD-1287,2025-01-03,CUST-2246,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Paid Social,Mobile,Midwest,Yes,Changed mind,1,January,1,Friday,True
ORD-10194,2025-03-27,CUST-1032,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Desktop,Northeast,No,,3,March,13,Thursday,False
ORD-6551,2025-02-21,CUST-2147,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Mobile,Midwest,No,,2,February,8,Friday,False
ORD-2915,2025-01-20,CUST-1509,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Desktop,Northeast,No,,1,January,4,Monday,False
ORD-2462,2025-01-15,CUST-0078,Returning,Oversized Linen Tee,Apparel,24.0,3,72.0,Paid Social,Mobile,Southeast,No,,1,January,3,Wednesday,False
ORD-6947,2025-02-25,CUST-0315,Returning,Oversized Linen Tee,Apparel,24.0,3,72.0,Organic Search,Mobile,Northeast,No,,2,February,9,Tuesday,False
ORD-6743,2025-02-24,CUST-2086,New,French Press Mug,Home & Kitchen,20.0,3,60.0,Email,Desktop,West,No,,2,February,9,Monday,False
ORD-5701,2025-02-14,CUST-0052,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Direct,Desktop,Southwest,Yes,Wrong size,2,February,7,Friday,True
ORD-2459,2025-01-15,CUST-0258,Returning,Canvas Weekender Bag,Accessories,59.99,2,119.98,Paid Social,Mobile,Midwest,No,,1,January,3,Wednesday,False
ORD-9645,2025-03-22,CUST-2475,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Mobile,Southeast,No,,3,March,12,Saturday,False
ORD-5992,2025-02-16,CUST-0780,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,Northeast,Yes,Not as described,2,February,7,Sunday,True
ORD-2138,2025-01-12,CUST-1543,New,Leather Card Wallet,Accessories,25.0,3,75.0,Referral,Desktop,Midwest,No,,1,January,2,Sunday,False
ORD-10379,2025-03-28,CUST-1392,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,3,48.0,Referral,Mobile,Southwest,No,,3,March,13,Friday,False
ORD-7340,2025-03-01,CUST-0157,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,West,Yes,Changed mind,3,March,9,Saturday,True
ORD-9097,2025-03-17,CUST-0197,Returning,Canvas Weekender Bag,Accessories,59.99,3,179.97,Direct,Mobile,Northeast,No,,3,March,12,Monday,False
ORD-9040,2025-03-17,CUST-0743,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Direct,Mobile,Northeast,No,,3,March,12,Monday,False
ORD-3016,2025-01-21,CUST-0390,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Email,Mobile,Southwest,No,,1,January,4,Tuesday,False
ORD-7411,2025-03-02,CUST-0938,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Organic Search,Desktop,Northeast,No,,3,March,9,Sunday,False
ORD-2820,2025-01-19,CUST-2109,New,Merino Crew Sweater,Apparel,69.0,3,207.0,Direct,Mobile,Northeast,No,,1,January,3,Sunday,False
ORD-6315,2025-02-19,CUST-0784,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,West,No,,2,February,8,Wednesday,False
ORD-5459,2025-02-12,CUST-0677,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Southwest,No,,2,February,7,Wednesday,False
ORD-5158,2025-02-10,CUST-1893,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Desktop,Midwest,No,,2,February,7,Monday,False
ORD-3023,2025-01-21,CUST-2324,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Direct,Desktop,Northeast,No,,1,January,4,Tuesday,False
ORD-8763,2025-03-14,CUST-2466,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Mobile,Southeast,No,,3,March,11,Friday,False
ORD-2817,2025-01-19,CUST-1597,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,West,No,,1,January,3,Sunday,False
ORD-7419,2025-03-02,CUST-1254,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Desktop,West,No,,3,March,9,Sunday,False
ORD-1267,2025-01-03,CUST-1792,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Referral,Mobile,West,No,,1,January,1,Friday,False
ORD-5217,2025-02-11,CUST-2377,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Referral,Desktop,Midwest,No,,2,February,7,Tuesday,False
ORD-8109,2025-03-08,CUST-0559,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,,3,March,10,Saturday,False
ORD-9479,2025-03-20,CUST-2135,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Mobile,Midwest,No,,3,March,12,Thursday,False
ORD-3478,2025-01-25,CUST-0939,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Direct,Mobile,Southwest,Yes,Changed mind,1,January,4,Saturday,True
ORD-4660,2025-02-06,CUST-0487,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,West,Yes,Defective,2,February,6,Thursday,True
ORD-8288,2025-03-10,CUST-1605,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Southeast,No,,3,March,11,Monday,False
ORD-7291,2025-03-01,CUST-1793,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Paid Social,Desktop,West,No,,3,March,9,Saturday,False
ORD-9417,2025-03-20,CUST-0615,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Referral,Mobile,West,Yes,Not as described,3,March,12,Thursday,True
ORD-7103,2025-02-27,CUST-2068,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,Northeast,No,,2,February,9,Thursday,False
ORD-2630,2025-01-17,CUST-0552,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Referral,Desktop,Midwest,No,,1,January,3,Friday,False
ORD-2402,2025-01-14,CUST-0865,New,Ribbed Beanie,Apparel,22.0,1,22.0,Email,Mobile,West,No,,1,January,3,Tuesday,False
ORD-3856,2025-01-29,CUST-1702,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,West,No,,1,January,5,Wednesday,False
ORD-9195,2025-03-18,CUST-0592,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Desktop,Northeast,No,,3,March,12,Tuesday,False
ORD-7245,2025-02-28,CUST-1395,New,Ribbed Beanie,Apparel,22.0,1,22.0,Referral,Desktop,Southwest,No,,2,February,9,Friday,False
ORD-8415,2025-03-11,CUST-1205,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Email,Mobile,Midwest,No,,3,March,11,Tuesday,False
ORD-5243,2025-02-11,CUST-0275,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Southwest,No,,2,February,7,Tuesday,False
ORD-4870,2025-02-08,CUST-0724,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,Southwest,No,,2,February,6,Saturday,False
ORD-9904,2025-03-24,CUST-1417,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Referral,Mobile,Midwest,No,,3,March,13,Monday,False
ORD-7793,2025-03-05,CUST-0746,Returning,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Desktop,Midwest,No,,3,March,10,Wednesday,False
ORD-8828,2025-03-15,CUST-0206,Returning,Oversized Linen Tee,Apparel,24.0,2,48.0,Paid Social,Desktop,Southeast,No,,3,March,11,Saturday,False
ORD-1093,2025-01-01,CUST-1387,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Desktop,Southeast,No,,1,January,1,Wednesday,False
ORD-8442,2025-03-11,CUST-0544,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,Southeast,No,,3,March,11,Tuesday,False
ORD-5713,2025-02-14,CUST-1096,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Paid Social,Desktop,Southeast,No,,2,February,7,Friday,False
