order_id,order_date,customer_id,customer_type,product_name,category,unit_price,quantity,revenue,channel,device,region,returned,return_reason
ORD-1866,2025-01-09,CUST-2074,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Mobile,Southeast,No,
ORD-1515,2025-01-06,CUST-0513,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,Midwest,No,
ORD-5995,2025-02-16,CUST-0775,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Tablet,West,No,
ORD-9682,2025-03-22,CUST-1772,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Email,Desktop,Midwest,No,
ORD-4173,2025-02-01,CUST-0968,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,Northeast,No,
ORD-6442,2025-02-20,CUST-1360,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Desktop,Southwest,No,
ORD-5569,2025-02-13,CUST-1873,New,Leather Card Wallet,Accessories,25.0,1,25.0,Referral,Desktop,Southeast,No,
ORD-4458,2025-02-04,CUST-0687,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Email,Mobile,Northeast,Yes,Not as described
ORD-9815,2025-03-24,CUST-0434,Returning,Canvas Weekender Bag,Accessories,59.99,2,119.98,Referral,Desktop,Midwest,No,
ORD-3652,2025-01-27,CUST-0697,Returning,Linen Joggers - Slate,Apparel,32.0,3,96.0,Email,Desktop,Midwest,No,
ORD-1857,2025-01-09,CUST-1693,New,Woven Market Tote,Accessories,18.0,2,36.0,Paid Social,Desktop,West,No,
ORD-2582,2025-01-16,CUST-2056,New,Ribbed Beanie,Apparel,22.0,3,66.0,Referral,Mobile,West,No,
ORD-2992,2025-01-20,CUST-2184,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Organic Search,Mobile,West,No,
ORD-9531,2025-03-21,CUST-2418,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Direct,Mobile,West,No,
ORD-7219,2025-02-28,CUST-1526,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Email,Mobile,Southeast,No,
ORD-9043,2025-03-17,CUST-1987,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Direct,Desktop,West,No,
ORD-8744,2025-03-14,CUST-1490,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,Northeast,No,
ORD-3270,2025-01-23,CUST-0246,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Referral,Desktop,Midwest,No,
ORD-6728,2025-02-24,CUST-1471,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,
ORD-7180,2025-02-28,CUST-0235,Returning,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Mobile,Southeast,No,
ORD-3121,2025-01-21,CUST-1596,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Direct,Mobile,Northeast,No,
ORD-1646,2025-01-07,CUST-0058,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Tablet,West,No,
ORD-1068,2025-01-01,CUST-0147,Returning,Ribbed Beanie,Apparel,22.0,2,44.0,Paid Social,Tablet,Midwest,No,
ORD-6219,2025-02-18,CUST-1976,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Southeast,No,
ORD-5833,2025-02-15,CUST-0542,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Paid Social,Tablet,Midwest,No,
ORD-4933,2025-02-09,CUST-1724,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,Northeast,No,
ORD-9844,2025-03-24,CUST-0218,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Direct,Mobile,Midwest,No,
ORD-5982,2025-02-16,CUST-0109,Returning,Canvas Weekender Bag,Accessories,59.99,3,179.97,Organic Search,Mobile,West,No,
ORD-10459,2025-03-29,CUST-0247,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Referral,Desktop,Midwest,No,
ORD-3563,2025-01-26,CUST-0188,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Mobile,Southeast,No,
ORD-3383,2025-01-24,CUST-0586,Returning,Oversized Linen Tee,Apparel,24.0,3,72.0,Direct,Desktop,Southwest,No,
ORD-7774,2025-03-05,CUST-1137,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,Southeast,No,
ORD-8871,2025-03-15,CUST-0541,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Paid Social,Desktop,Midwest,No,
ORD-2997,2025-01-20,CUST-1024,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Mobile,Southeast,No,
ORD-4285,2025-02-02,CUST-0738,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Paid Social,Desktop,Southwest,No,
ORD-9145,2025-03-18,CUST-0501,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Desktop,West,No,
ORD-1968,2025-01-10,CUST-1824,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Mobile,West,No,
ORD-4664,2025-02-06,CUST-1288,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Mobile,Northeast,Yes,Wrong size
ORD-6747,2025-02-24,CUST-1815,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Tablet,Northeast,No,
ORD-3093,2025-01-21,CUST-1976,New,Ribbed Beanie,Apparel,22.0,2,44.0,Organic Search,Mobile,Southwest,No,
ORD-6318,2025-02-19,CUST-1713,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Mobile,West,No,
ORD-2691,2025-01-17,CUST-2377,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Email,Desktop,Midwest,Yes,Changed mind
ORD-4618,2025-02-05,CUST-2291,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Midwest,No,
ORD-1361,2025-01-04,CUST-1253,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Desktop,Northeast,No,
ORD-4791,2025-02-07,CUST-0840,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Email,Mobile,Southeast,No,
ORD-3608,2025-01-26,CUST-1412,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Paid Social,Desktop,West,No,
ORD-7269,2025-03-01,CUST-0888,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,Northeast,No,
ORD-2948,2025-01-20,CUST-0719,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Midwest,Yes,Defective
ORD-7448,2025-03-03,CUST-1926,New,Merino Crew Sweater,Apparel,69.0,3,207.0,Email,Mobile,Southwest,No,
ORD-5658,2025-02-14,CUST-0736,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Mobile,Southeast,No,
ORD-7771,2025-03-05,CUST-2396,New,Leather Card Wallet,Accessories,25.0,2,50.0,Direct,Mobile,Northeast,No,
ORD-2533,2025-01-16,CUST-1669,New,Woven Market Tote,Accessories,18.0,1,18.0,Referral,Tablet,Midwest,No,
ORD-2090,2025-01-11,CUST-1700,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,Southeast,No,
ORD-1797,2025-01-08,CUST-0003,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Mobile,Southwest,Yes,Wrong size
ORD-8056,2025-03-08,CUST-1508,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Mobile,Northeast,Yes,Changed mind
ORD-6313,2025-02-19,CUST-0171,Returning,Merino Crew Sweater,Apparel,69.0,2,138.0,Email,Mobile,Southeast,No,
ORD-9987,2025-03-25,CUST-1363,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Midwest,No,
ORD-3735,2025-01-28,CUST-1459,New,Merino Crew Sweater,Apparel,69.0,2,138.0,Organic Search,Mobile,Northeast,No,
ORD-6346,2025-02-20,CUST-2014,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Northeast,No,
ORD-10293,2025-03-28,CUST-0544,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,Southeast,No,
ORD-8412,2025-03-11,CUST-0167,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,Northeast,No,
ORD-1424,2025-01-04,CUST-0921,New,Brass Key Hook,Home & Kitchen,14.0,2,28.0,Organic Search,Mobile,West,No,
ORD-2990,2025-01-20,CUST-0090,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Organic Search,Desktop,Southwest,No,
ORD-1422,2025-01-04,CUST-2074,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Paid Social,Desktop,Northeast,No,
ORD-2903,2025-01-20,CUST-1887,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Email,Mobile,Midwest,No,
ORD-4781,2025-02-07,CUST-0433,Returning,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Organic Search,Mobile,Southeast,No,
ORD-2023,2025-01-10,CUST-2458,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Mobile,Southwest,Yes,Not as described
ORD-6523,2025-02-21,CUST-0738,Returning,Linen Joggers - Slate,Apparel,32.0,3,96.0,Email,Mobile,Southeast,No,
ORD-6270,2025-02-19,CUST-0656,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,West,No,
ORD-5748,2025-02-14,CUST-0848,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Mobile,West,No,
ORD-4513,2025-02-04,CUST-0088,Returning,Canvas Weekender Bag,Accessories,59.99,3,179.97,Direct,Mobile,Southwest,Yes,Not as described
ORD-5752,2025-02-14,CUST-0118,Returning,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Paid Social,Mobile,Midwest,No,
ORD-8818,2025-03-14,CUST-0395,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Desktop,Midwest,No,
ORD-1169,2025-01-02,CUST-1551,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,3,48.0,Organic Search,Desktop,West,No,
ORD-1287,2025-01-03,CUST-2246,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Paid Social,Mobile,Midwest,Yes,Changed mind
ORD-10194,2025-03-27,CUST-1032,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Desktop,Northeast,No,
ORD-6551,2025-02-21,CUST-2147,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Mobile,Midwest,No,
ORD-2915,2025-01-20,CUST-1509,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Desktop,Northeast,No,
ORD-2462,2025-01-15,CUST-0078,Returning,Oversized Linen Tee,Apparel,24.0,3,72.0,Paid Social,Mobile,Southeast,No,
ORD-6947,2025-02-25,CUST-0315,Returning,Oversized Linen Tee,Apparel,24.0,3,72.0,Organic Search,Mobile,Northeast,No,
ORD-6743,2025-02-24,CUST-2086,New,French Press Mug,Home & Kitchen,20.0,3,60.0,Email,Desktop,West,No,
ORD-5701,2025-02-14,CUST-0052,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Direct,Desktop,Southwest,Yes,Wrong size
ORD-2459,2025-01-15,CUST-0258,Returning,Canvas Weekender Bag,Accessories,59.99,2,119.98,Paid Social,Mobile,Midwest,No,
ORD-9645,2025-03-22,CUST-2475,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Mobile,Southeast,No,
ORD-5992,2025-02-16,CUST-0780,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,Northeast,Yes,Not as described
ORD-2138,2025-01-12,CUST-1543,New,Leather Card Wallet,Accessories,25.0,3,75.0,Referral,Desktop,Midwest,No,
ORD-10379,2025-03-28,CUST-1392,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,3,48.0,Referral,Mobile,Southwest,No,
ORD-7340,2025-03-01,CUST-0157,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,West,Yes,Changed mind
ORD-9097,2025-03-17,CUST-0197,Returning,Canvas Weekender Bag,Accessories,59.99,3,179.97,Direct,Mobile,Northeast,No,
ORD-9040,2025-03-17,CUST-0743,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Direct,Mobile,Northeast,No,
ORD-3016,2025-01-21,CUST-0390,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Email,Mobile,Southwest,No,
ORD-7411,2025-03-02,CUST-0938,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Organic Search,Desktop,Northeast,No,
ORD-2820,2025-01-19,CUST-2109,New,Merino Crew Sweater,Apparel,69.0,3,207.0,Direct,Mobile,Northeast,No,
ORD-6315,2025-02-19,CUST-0784,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,West,No,
ORD-5459,2025-02-12,CUST-0677,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Southwest,No,
ORD-5158,2025-02-10,CUST-1893,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Desktop,Midwest,No,
ORD-3023,2025-01-21,CUST-2324,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Direct,Desktop,Northeast,No,
ORD-8763,2025-03-14,CUST-2466,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Mobile,Southeast,No,
ORD-2817,2025-01-19,CUST-1597,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,West,No,
ORD-7419,2025-03-02,CUST-1254,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Desktop,West,No,
ORD-1267,2025-01-03,CUST-1792,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Referral,Mobile,West,No,
ORD-5217,2025-02-11,CUST-2377,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Referral,Desktop,Midwest,No,
ORD-8109,2025-03-08,CUST-0559,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,
ORD-9479,2025-03-20,CUST-2135,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Mobile,Midwest,No,
ORD-3478,2025-01-25,CUST-0939,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Direct,Mobile,Southwest,Yes,Changed mind
ORD-4660,2025-02-06,CUST-0487,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,West,Yes,Defective
ORD-8288,2025-03-10,CUST-1605,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Southeast,No,
ORD-7291,2025-03-01,CUST-1793,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Paid Social,Desktop,West,No,
ORD-9417,2025-03-20,CUST-0615,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Referral,Mobile,West,Yes,Not as described
ORD-7103,2025-02-27,CUST-2068,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,Northeast,No,
ORD-2630,2025-01-17,CUST-0552,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Referral,Desktop,Midwest,No,
ORD-2402,2025-01-14,CUST-0865,New,Ribbed Beanie,Apparel,22.0,1,22.0,Email,Mobile,West,No,
ORD-3856,2025-01-29,CUST-1702,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,West,No,
ORD-9195,2025-03-18,CUST-0592,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Desktop,Northeast,No,
ORD-7245,2025-02-28,CUST-1395,New,Ribbed Beanie,Apparel,22.0,1,22.0,Referral,Desktop,Southwest,No,
ORD-8415,2025-03-11,CUST-1205,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Email,Mobile,Midwest,No,
ORD-5243,2025-02-11,CUST-0275,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Southwest,No,
ORD-4870,2025-02-08,CUST-0724,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,Southwest,No,
ORD-9904,2025-03-24,CUST-1417,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Referral,Mobile,Midwest,No,
ORD-7793,2025-03-05,CUST-0746,Returning,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Desktop,Midwest,No,
ORD-8828,2025-03-15,CUST-0206,Returning,Oversized Linen Tee,Apparel,24.0,2,48.0,Paid Social,Desktop,Southeast,No,
ORD-1093,2025-01-01,CUST-1387,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Desktop,Southeast,No,
ORD-8442,2025-03-11,CUST-0544,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,Southeast,No,
ORD-5713,2025-02-14,CUST-1096,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Paid Social,Desktop,Southeast,No,
ORD-5993,2025-02-16,CUST-2227,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Tablet,Northeast,No,
ORD-4596,2025-02-05,CUST-2251,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,Southwest,No,
ORD-10065,2025-03-25,CUST-1561,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Desktop,West,No,
ORD-2386,2025-01-14,CUST-0611,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Referral,Mobile,Midwest,No,
ORD-9950,2025-03-25,CUST-0128,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Desktop,West,No,
ORD-8041,2025-03-08,CUST-0714,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,Southeast,No,
ORD-1268,2025-01-03,CUST-0550,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,West,No,
ORD-2815,2025-01-19,CUST-1654,New,Canvas Weekender Bag,Accessories,59.99,2,119.98,Email,Mobile,Midwest,No,
ORD-8662,2025-03-13,CUST-2167,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,West,No,
ORD-5565,2025-02-13,CUST-0791,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Mobile,Southwest,No,
ORD-6106,2025-02-17,CUST-0634,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Desktop,Northeast,No,
ORD-4957,2025-02-09,CUST-0559,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Email,Desktop,West,No,
ORD-5530,2025-02-13,CUST-1606,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Referral,Desktop,Southeast,No,
ORD-4696,2025-02-06,CUST-1404,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Mobile,Southeast,No,
ORD-7615,2025-03-04,CUST-1919,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Southeast,No,
ORD-2581,2025-01-16,CUST-0012,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Paid Social,Desktop,Northeast,No,
ORD-2902,2025-01-20,CUST-0759,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Midwest,No,
ORD-6634,2025-02-22,CUST-2153,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Direct,Mobile,Midwest,No,
ORD-6771,2025-02-24,CUST-0297,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Organic Search,Mobile,Southwest,No,
ORD-4109,2025-01-31,CUST-0372,Returning,French Press Mug,Home & Kitchen,20.0,3,60.0,Email,Mobile,West,No,
ORD-8430,2025-03-11,CUST-0095,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,
ORD-6058,2025-02-17,CUST-0073,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Direct,Desktop,Northeast,No,
ORD-2960,2025-01-20,CUST-0666,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Desktop,West,No,
ORD-6760,2025-02-24,CUST-2311,New,Oversized Linen Tee,Apparel,24.0,3,72.0,Direct,Desktop,Northeast,Yes,Changed mind
ORD-9786,2025-03-23,CUST-1842,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Northeast,Yes,Wrong size
ORD-8594,2025-03-13,CUST-2326,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,
ORD-8218,2025-03-10,CUST-1792,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,West,No,
ORD-8310,2025-03-10,CUST-1909,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Southeast,No,
ORD-5171,2025-02-10,CUST-1780,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Organic Search,Desktop,Southeast,No,
ORD-5877,2025-02-15,CUST-2169,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Desktop,West,No,
ORD-5350,2025-02-12,CUST-0973,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Referral,Desktop,Southeast,Yes,Defective
ORD-4069,2025-01-31,CUST-1381,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Northeast,No,
ORD-3156,2025-01-22,CUST-2169,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,West,No,
ORD-4311,2025-02-03,CUST-1249,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Southwest,No,
ORD-9944,2025-03-25,CUST-1854,New,Ribbed Beanie,Apparel,22.0,2,44.0,Direct,Mobile,Northeast,No,
ORD-5305,2025-02-11,CUST-0624,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Desktop,Southwest,No,
ORD-2296,2025-01-13,CUST-0297,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Mobile,Northeast,No,
ORD-7726,2025-03-05,CUST-0637,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Organic Search,Desktop,Southeast,No,
ORD-3822,2025-01-28,CUST-0231,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Mobile,Southwest,No,
ORD-7697,2025-03-05,CUST-1014,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Organic Search,Desktop,Midwest,No,
ORD-6039,2025-02-17,CUST-1415,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Desktop,Southwest,No,
ORD-9024,2025-03-17,CUST-2259,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Mobile,Southwest,No,
ORD-3598,2025-01-26,CUST-0530,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Tablet,West,No,
ORD-2764,2025-01-18,CUST-1607,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Desktop,Southwest,No,
ORD-9137,2025-03-18,CUST-0348,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Email,Mobile,Southeast,No,
ORD-3065,2025-01-21,CUST-0714,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,West,No,
ORD-10410,2025-03-28,CUST-0195,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Email,Desktop,Midwest,No,
ORD-3443,2025-01-24,CUST-0195,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Mobile,Northeast,No,
ORD-1273,2025-01-03,CUST-0007,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Paid Social,Mobile,Midwest,No,
ORD-9812,2025-03-23,CUST-0301,Returning,Merino Crew Sweater,Apparel,69.0,2,138.0,Direct,Mobile,West,Yes,Defective
ORD-5424,2025-02-12,CUST-0417,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,Southwest,No,
ORD-5576,2025-02-13,CUST-0031,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Tablet,West,No,
ORD-5548,2025-02-13,CUST-0712,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Mobile,Northeast,No,
ORD-9412,2025-03-20,CUST-0297,Returning,French Press Mug,Home & Kitchen,20.0,2,40.0,Paid Social,Desktop,West,No,
ORD-4839,2025-02-07,CUST-2216,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Mobile,Southeast,No,
ORD-3248,2025-01-22,CUST-0651,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Paid Social,Mobile,Northeast,No,
ORD-5620,2025-02-13,CUST-1568,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Tablet,Northeast,No,
ORD-2197,2025-01-12,CUST-0600,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Desktop,Southwest,No,
ORD-1708,2025-01-08,CUST-0981,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Paid Social,Desktop,Southeast,No,
ORD-5375,2025-02-12,CUST-1530,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,Midwest,No,
ORD-8810,2025-03-14,CUST-0691,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Tablet,Midwest,No,
ORD-9294,2025-03-19,CUST-2242,New,Stoneware Mug Set,Home & Kitchen,34.0,3,102.0,Email,Mobile,Midwest,No,
ORD-3632,2025-01-27,CUST-0142,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Mobile,Northeast,No,
ORD-2777,2025-01-18,CUST-1561,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Mobile,Southwest,No,
ORD-2649,2025-01-17,CUST-0541,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Southeast,No,
ORD-1675,2025-01-07,CUST-0754,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Direct,Mobile,West,No,
ORD-7174,2025-02-28,CUST-1638,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Desktop,Midwest,No,
ORD-8434,2025-03-11,CUST-1736,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Mobile,Northeast,No,
ORD-6583,2025-02-22,CUST-1472,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Desktop,Southwest,Yes,Not as described
ORD-7463,2025-03-03,CUST-1618,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,West,No,
